,worker,DocID,SentID,Sys,Src,Adequacy,Fluency
6209,8751,25,16,Sys_B,"As a result, pals said Tristan even won an invite from Khloe to a 'Taco Tuesday' dinner at her mansion — bringing him one step closer to a reunion with the reality star and their 17-month-old daughter True.",87,74
6210,8751,25,15,Sys_B,"He settled on the grovelling gift, thought to be a 911, after being urged to pull a ""power move"" by his rapper pal.",61,62
6211,8751,25,14,Sys_B,He was then accused of cheating again earlier this year — with Kardashian family friend Jordyn Woods,100,94
6212,8751,25,13,Sys_B,"Earlier this month, The Sun revealed that Tristan bought Khloe a £400,000 Porsche in a bid to win her back — on the advice of Drake.",100,100
6213,8751,25,12,Sys_B,"It comes just days after Tristan wrote: ""Perfection"" alongside the heart eye emojis underneath one of the reality stars other photos, which saw her modelling for Guess Jeans.",75,62
6214,8751,25,11,Sys_B,"A third wrote: ""Don't fall for it Khloe.""",100,87
6215,8751,25,10,Sys_B,"Another advised: ""Just get off Instagram.""",87,86
6216,8751,30,1,Sys_A,Incel virgin Alex Minassian told Toronto police he was part of 4chan group,87,100
6217,8751,30,2,Sys_A,Footage has emerged of a man alleged to have killed 10 pedestrians in Toronto telling police that he was part of an online group for sexually frustrated men.,100,93
6218,8751,30,3,Sys_A,"Alek Minassian, 26, said that he was part of the involuntary celibates (incel) forum on 4chan.",88,87
6219,8751,30,4,Sys_A,"He is now facing 10 counts of murder in Canada and 16 counts of attempted murder following the attack on April 23, 2018.",88,88
6220,8751,30,5,Sys_A,"When asked about the deaths, he told police: ""I feel like I accomplished my mission.""",86,92
6221,8751,30,6,Sys_A,"When the incident happened, it brought attention to the online world of loneliness, rage and misogyny.",90,75
6222,8751,30,7,Sys_A,Minassian said that he had contact with a killer in California who was angry at women who had rejected him.,100,100
6223,8751,25,9,Sys_B,Tristan cheated on Khloe when she was nine months pregnant,87,86
6224,8751,25,8,Sys_B,"Fans were outraged by the remark, with one replying: ""Yeah, a diamond that you DROPPED.""",87,74
6225,8751,25,7,Sys_B,"Publicly commenting, Tristan wrote: ""The sun is shining bright on a beautiful [diamond emoji].""",87,75
6226,8751,25,6,Sys_B,"In the blurred snap, Khloe is stood in front of the rising sun, with the mum-of-one captioning the pic: ""May you have the courage to explore every dream you dream.""",87,88
6227,8751,25,5,Sys_B,"However, 28-year-old Tristan is refusing to give up without a fight — leaving a cringeworthy compliment on his ex's latest selfie.",100,87
6228,8751,25,21,Sys_B,"""But after what Tristan did, he can't expect Khloe to roll out the red carpet for him.""",87,88
6229,8751,110,26,Sys_Q,He said neither Joe Biden or Hunter Biden were discussed.,100,87
6230,8751,25,22,Sys_B,The pair are mum and dad to 17-month-old True.,100,96
6231,8751,25,24,Sys_B,"The Sun revealed last month that Tristan planned to invite Khloe on a romantic trip to Greece after vowing: ""I will get my family back.""",87,86
6232,8751,34,4,Sys_B,"He got trounced anyway, losing emphatically to Mr. Zelensky, whose own officials quickly became the Trump team's new targets in its drive to damage Mr. Biden.",74,90
6233,8751,34,5,Sys_B,"While Democrats want Mr. Trump impeached over his dealings with Ukraine, the president and his allies have counterattacked with their own Ukraine-focused scandals.",100,75
6234,8751,34,6,Sys_B,"They have revived a debunked theory that the country colluded with the Clinton campaign to hurt Mr. Trump's chances in 2016 and asserted, with little evidence, that Mr. Biden used his position as vice president to prevent Ukraine from investigating his son.",100,61
6235,8751,34,7,Sys_B,"Ukrainians, jaded after years of watching their own leaders trade the power and privileges of office for personal financial or political gain, have mostly shrugged off what, for Mr. Trump, is possibly the most serious scandal to buffet the White House since Watergate toppled President Richard Nixon in 1974.",86,75
6236,8751,34,8,Sys_B,That a country few Americans paid much attention to in the past now commands center stage in Washington has stirred mostly bemusement in Ukraine.,74,74
6237,8751,34,9,Sys_B,"Those feelings are also tinged with a touch of pride that, after centuries in the shadow of Russia, its giant neighbor to the north, the nation is no longer seen as a backwater but a pivot around which the fate of the world's most powerful country implausibly turns.",11,11
6238,8751,25,23,Sys_B,Khloe Kardashian breaks down in tears and screams at cheating boyfriend Tristan Thompson in new Keeping Up With The Kardashians series 16 trailer.,86,88
6239,8751,34,11,Sys_B,"But, he added, ""Now everyone understands what we are capable of.""",100,87
6240,8751,34,10,Sys_B,"Pavlo Klimkin, Ukraine's foreign minister under Mr. Poroshenko, said in a caustic Twitter message this week that going down in history ""as the country that led to the impeachment of the U.S. president"" was ""not a very fun prospect.""",92,75
6241,8751,25,25,Sys_B,"Khloe has been left heartbroken by Tristan's repeated cheating throughout their romance, but still invited him to their daughter True's first birthday party earlier this year.",100,93
6242,8751,108,22,Sys_B,"Rep. Anthony Brindisi, a freshman from New York who has resisted calls for an impeachment probe, told CNN that he's ""not yet"" there on impeaching Trump.",78,90
6243,8751,108,21,Sys_B,"And if we do our job right, it will be a unifying exercise for the whole country.""",100,97
6244,8751,108,20,Sys_B,"""We need a set of articles that make a compelling legal case and that tell a coherent story to the public.",87,88
6245,8751,108,19,Sys_B,"""The caucus is unified around the lawlessness and corruption pouring forth from the White House, and our job will be to reduce it to a set of articles of impeachment that make sense to the country,"" the Maryland Democrat told reporters on Thursday night.",62,74
6246,8751,41,1,Sys_B,Priest who sexually abused boys in Wisconsin gets 30 years,100,88
6247,8751,25,26,Sys_B,"However, the star's family reality show Keeping Up With The Kardashians later showed that the event ended with Khloe in tears as she struggled to come to terms with his infidelity.",81,81
6248,8752,40,28,Sys_Q,"""This study introduces a more general framework than the classic Caspar-Klug construction.",56,55
6249,8752,40,26,Sys_Q,"Since the 1960s, these viral capsids have been classified using the geometrical framework introduced by structural biologist Donald Caspar and biophysicist Aaron Klug, which were inspired by the geodesic domes designed by the renowned architect R. Buckminster Fuller.",74,74
6250,8752,63,2,Sys_P,Police were investigating a deadly crash in the Angeles National Forest Thursday afternoon.,94,93
6251,8752,63,5,Sys_P,It was not immediately clear how the vehicle was found.,62,62
6252,8752,63,4,Sys_P,Initial reports from the scene said that the vehicle might have been there for some time.,94,93
6253,8752,40,29,Sys_Q,"It is based on the conservation of the local vertices formed by the proteins that interact in the capsid,"" Luque explained.",56,55
6254,8752,40,30,Sys_Q,"""This approach led to the discovery of six new types of icosahedral capsid layouts, while recovering the two classical layouts from Caspar-Klug based on Goldberg and geodesic polyhedra.""",74,74
6255,8752,40,27,Sys_Q,"However, as molecular imaging techniques have advanced, an increasing number of 3D viral capsid reconstructions that included viruses like Herpes or Zika have fallen out from this classical geometrical framework.",57,62
6256,8752,63,3,Sys_P,"According to police, a body was found inside of a vehicle just below the Angeles Forest Highway and Big Tujunga Canyon Road.",74,74
6257,8752,63,1,Sys_P,"Authorities Investigating Deadly Crash In Angeles National Forest, Body Found",94,94
6258,8752,104,2,Sys_B,The Federal Aviation Administration says an Omni Air International jet landed safely at Baltimore Washington International Airport after declaring an emergency.,88,87
6259,8752,113,15,Sys_P,That movement ended without any government concession.,89,88
6260,8752,113,3,Sys_P,"Police public relations chief Tse Chun-chung said 207 high school and university students were detained this month alone despite the resumption of classes after the summer holiday, compared to 257 over the June-August period.",55,55
6261,8752,104,1,Sys_B,Omni Air flight lands in Baltimore after declaring emergency,88,88
6262,8752,40,1,Sys_Q,Why viruses like Herpes and Zika will need to be reclassified: Biotech impact,95,95
6263,8752,40,2,Sys_Q,"New research reveals that the way viruses were perceived in terms of their architecture will need to be retooled, because they are actually structured in many more patterns than previously understood.",74,74
6264,8752,40,3,Sys_Q,"The findings could have significant impact on how they are classified, our understanding of how they form, evolve and infect hosts, and strategies to identify ways to design vaccines to target them.",10,10
6265,8752,40,4,Sys_Q,"In the 1950s and '60s as scientists began to obtain high resolution images of viruses, they discovered the detailed structure of the capsid — an outer protective layer composed of multiple copies of the same protein — which protects the virus' genetic material.",81,68
6266,8752,113,2,Sys_P,"Hong Kong police said Friday that students accounted for 29% of nearly 1,600 people detained in anti-democracy protests since June and urged young people to take the ""straight and narrow path"" as more major rallies are planned this weekend.",49,49
6267,8752,104,7,Sys_B,"A telephone message left at Tulsa, Oklahoma-based Omni Air International was immediately returned Thursday night.",36,24
